X	Y	T	realZxx	imagZxx	realZxy	imagZxy	realZyx	imagZyx	realZyy	imagZyy	Rho	KR	Rho_real
-102000	-2000	10	7.20E-05	-0.000106831	0.00762628	-0.00253039	-0.00878677	0.00189219	-7.94E-05	0.000117468	91.4657	1.10333501	82.8993
-82000	-2000	10	0.000278279	-0.000119944	0.00687642	-0.00260324	-0.00822277	0.00187461	-0.000201427	5.24E-05	78.4578	1.138052579	68.9404
-62000	-2000	10	0.000761538	-0.000221575	0.00777432	-0.00334544	-0.00934934	0.00272342	-0.000462601	0.000119702	103.909	1.147380963	90.5619
-42000	-2000	10	0.00123746	-8.76E-05	0.010597	-0.00514044	-0.0114174	0.00420891	-0.000535272	8.98E-05	180.799	1.141105262	158.442
-22000	-2000	10	0.00149464	0.000340481	0.0130853	-0.0070863	-0.0140704	0.00654988	-0.000769492	-0.00014514	292.167	1.126913597	259.263
-2000	-2000	10	0.00136774	0.000579852	0.0126698	-0.00757613	-0.01498	0.0070443	-0.00100615	-0.000494888	310.056	1.096189133	282.849
18000	-2000	10	0.00128197	0.000573851	0.0115258	-0.00757166	-0.0152511	0.00729811	-0.00128227	-0.000680308	296.232	1.088088154	272.25
38000	-2000	10	0.00227778	0.000663409	0.0172157	-0.0124829	-0.0236775	0.0129732	-0.00245909	-0.000970019	728.893	2.489235634	292.818
58000	-2000	10	0.00344768	0.000354206	0.0225628	-0.0176042	-0.0172309	0.0131463	-0.00208301	-0.000399813	785.937	1.286089484	611.106
78000	-2000	10	0.00402982	-0.000104385	0.0329956	-0.0258963	-0.0180872	0.0170348	-0.00202861	-0.000175815	1319.02	1.453822813	907.277
98000	-2000	10	0.0019004	-0.000323676	0.0279793	-0.0195686	-0.020218	0.018412	-0.00175015	-0.00021028	1181.35	1.413446376	835.794
118000	-2000	10	0.000639792	-0.000114615	0.0279818	-0.0170712	-0.0217749	0.0151239	-0.000912505	-0.000352384	1100.44	1.285496173	856.043
138000	-2000	10	0.000192489	-1.76E-05	0.0182189	-0.0100725	-0.020015	0.00915542	-0.000332784	-0.000271471	580.304	1.157418156	501.378
-142000	18000	10	0.000314775	0.000266633	0.0142893	-0.00424903	-0.0127187	0.00428415	-0.000131745	-0.00012855	253.445	1.109649257	228.401
-122000	18000	10	0.000379933	0.000223818	0.0146469	-0.00432988	-0.0202591	0.00552047	-0.000362924	-0.000174318	406.176	3.082368297	131.774
-102000	18000	10	0.000179582	2.65E-05	0.00742298	-0.00233418	-0.00854599	0.00200649	-0.000200099	-5.25E-05	86.4843	1.121058731	77.1452
-82000	18000	10	0.000271019	-4.61E-05	0.00634321	-0.00248684	-0.00787793	0.00205771	-0.000357299	-8.55E-05	70.1621	1.163594963	60.2977
-62000	18000	10	0.000356664	-0.000122159	0.00375932	-0.0017722	-0.00882767	0.00287913	-0.00069907	-7.32E-06	48.5733	0.63927041	75.9824
-42000	18000	10	0.00126514	-0.000401781	0.00887535	-0.00456436	-0.0102611	0.00410005	-0.00101269	0.000120744	138.115	1.209275652	114.213
-22000	18000	10	0.00193232	-0.000489036	0.0103678	-0.00582751	-0.0123807	0.00597148	-0.0013998	0.000291784	203.905	1.200140082	169.901
-2000	18000	10	0.0028291	-0.000279864	0.0167934	-0.0104601	-0.0181827	0.00861476	-0.00173571	-1.60E-05	500.354	2.407457839	207.835
18000	18000	10	0.00129748	0.000195753	0.0104296	-0.00709574	-0.0150159	0.00709473	-0.00100363	-0.00050808	265.498	1.102323824	240.853
38000	18000	10	0.00124881	0.000382852	0.0115861	-0.00843217	-0.0166358	0.0088072	-0.000851189	-0.000875623	342.832	1.142377309	300.104
58000	18000	10	0.00255412	0.000688738	0.0233291	-0.0177962	-0.0184735	0.0134607	-0.000727043	-0.00117004	853.285	1.280278296	666.484
78000	18000	10	0.00287413	0.000371318	0.0329862	-0.0254322	-0.01986	0.0174905	-0.000734543	-0.000782868	1398.74	1.455572842	960.955
98000	18000	10	0.000909637	-9.00E-05	0.027683	-0.0192809	-0.0218297	0.0186606	-0.00127192	-9.20E-05	1226.64	1.414303997	867.31
118000	18000	10	0.000413523	-0.000122963	0.0119861	-0.00728476	-0.0226605	0.0151453	-0.00226062	0.000220501	483.276	0.557456773	866.93
138000	18000	10	0.000589471	-9.65E-06	0.0184509	-0.0100258	-0.0201177	0.00908889	-0.00146405	-0.000248829	586.581	1.165414326	503.324
-142000	38000	10	0.00066144	0.00054572	0.0143669	-0.00425815	-0.0127505	0.00422686	-0.000305205	-0.000375142	255.236	1.113561104	229.207
-122000	38000	10	0.00124496	0.000782259	0.0196632	-0.00562649	-0.0153685	0.00431855	-0.000524551	-0.000566126	414.028	3.072700825	134.744
-102000	38000	10	0.000234479	0.000187584	0.00781299	-0.00221234	-0.00880499	0.00234323	-0.000420275	-0.000358718	93.7767	1.101469617	85.1378
-82000	38000	10	0.000198896	-1.53E-05	0.00678797	-0.00230996	-0.0082346	0.00239506	-0.000414102	-0.000156537	77.8092	1.131599002	68.7604
-62000	38000	10	0.000179189	-0.000206997	0.00703758	-0.00310894	-0.00888807	0.00300511	-0.000791443	7.51E-06	91.151	1.169686774	77.9277
-42000	38000	10	0.00080189	-0.000303066	0.0085331	-0.00449084	-0.0100397	0.00411901	-0.00121395	0.000113614	131.321	1.223479978	107.334
-22000	38000	10	0.00147506	-0.000425442	0.00938911	-0.00561475	-0.0115776	0.00578576	-0.00151143	0.000273859	176.778	1.251419348	141.262
-2000	38000	10	0.00159183	-0.000471746	0.00870253	-0.00561333	-0.0123688	0.00602542	-0.00147779	0.00027471	177.773	1.224416282	145.19
18000	38000	10	0.00251672	-0.000830927	0.0164325	-0.0109033	-0.0196224	0.00935583	-0.00157636	0.000191546	538.542	3.385715094	159.063
38000	38000	10	0.00081855	-0.000165805	0.0104351	-0.007126	-0.0157909	0.00814775	-0.000245264	-0.000466495	284.586	1.216236661	233.989
58000	38000	10	0.00119904	0.00117597	0.0483825	-0.0342392	-0.0295318	0.0200531	0.00132453	-0.00258181	2683.6	3.968595508	676.209
78000	38000	10	-0.00397308	0.00288065	0.0258875	-0.0170286	-0.0274851	0.0210922	-0.00158846	-0.000190678	1367.08	1.399787433	976.634
98000	38000	10	0.00176685	-0.000747612	0.027002	-0.0165243	-0.0309971	0.0235076	-0.0010196	-0.000314945	1558.59	1.388832949	1122.23
118000	38000	10	0.0025384	-0.000725065	0.0289512	-0.0169623	-0.0243298	0.0151573	-0.00579979	0.00120976	1201.92	1.287273989	933.694
138000	38000	10	0.00271549	5.31E-05	0.0370699	-0.0193228	-0.0393803	0.0173767	-0.00581288	-0.000422933	2267.98	4.380132409	517.788
-142000	58000	10	0.00135075	0.000732572	0.0144743	-0.00441881	-0.00709456	0.00223878	-0.000450037	-0.000332002	142.774	0.614221737	232.447
-122000	58000	10	0.000577674	0.000487593	0.0107575	-0.00326046	-0.0116258	0.00326861	-0.000759637	-0.000613051	172.276	1.09607762	157.175
-102000	58000	10	0.000197654	0.000259914	0.0105023	-0.00339325	-0.0113322	0.0032101	-0.000394682	-0.000556743	164.858	1.096735566	150.317
-82000	58000	10	9.15E-05	1.71E-05	0.00991979	-0.00356648	-0.0109987	0.00329802	-0.000349856	-0.000369377	153.305	1.100404114	139.317
-62000	58000	10	-6.10E-05	-0.000156658	0.00880059	-0.00361843	-0.0105769	0.00345252	-0.000354711	-0.00013038	134.034	1.114155327	120.301
-42000	58000	10	-0.000126487	-0.000306725	0.00958321	-0.00466492	-0.01092	0.00414112	-0.000995013	0.000173968	157.547	1.181640903	133.329
-22000	58000	10	0.000422991	-0.000216414	0.00542108	-0.00307457	-0.0123774	0.00575083	-0.0015039	0.000382934	106.819	0.691344841	154.509
-2000	58000	10	0.00112244	-0.000365814	0.00882202	-0.00561862	-0.0124393	0.00585099	-0.00139623	0.000354844	180.156	1.269571468	141.903
18000	58000	10	0.00079068	-0.00030915	0.00846934	-0.00554372	-0.0127115	0.00600602	-0.000758651	0.000249775	179.426	1.291661567	138.911
38000	58000	10	-0.000147073	-0.000175632	0.0103668	-0.00643284	-0.0141191	0.00720634	0.000703053	3.14E-06	245.011	1.352165299	181.199
58000	58000	10	-0.00408567	0.0012709	0.0171082	-0.00893907	-0.0172361	0.0101846	0.00276228	-0.000487102	476.459	1.386344856	343.68
78000	58000	10	-0.00166308	0.000450465	0.020996	-0.00969104	-0.0176146	0.0113265	0.000591371	8.69E-05	612.517	1.279187107	478.833
98000	58000	10	0.000772764	-0.000292452	0.0227016	-0.0103202	-0.0187429	0.0120447	-0.0006422	8.36E-05	703.068	1.231337755	570.979
118000	58000	10	0.00411514	-0.000881513	0.0236587	-0.0104583	-0.0204499	0.0121244	-0.00266045	2.24E-05	768.372	1.218228431	630.729
138000	58000	10	0.00324507	-8.61E-05	0.0216851	-0.00976437	-0.0200636	0.00860595	-0.00443581	-0.000197762	645.617	1.171537966	551.085
-142000	78000	10	0.00108934	0.000679884	0.0147924	-0.00511091	-0.00931885	0.00291347	-0.00103136	-0.000423729	193.562	0.599794245	322.714
-122000	78000	10	0.000508189	0.000486633	0.013989	-0.00534518	-0.0180551	0.00532584	-0.000875197	-0.000883129	357.69	1.130892535	316.29
-102000	78000	10	0.000155637	0.000259623	0.0136668	-0.00559884	-0.0179962	0.00528662	-0.00037113	-0.000743757	351.152	1.127909292	311.33
-82000	78000	10	-7.76E-05	5.29E-05	0.0133551	-0.00583763	-0.0176995	0.00538381	-0.00011731	-0.000534916	341.515	1.119893885	304.953
-62000	78000	10	-0.00023351	-1.00E-04	0.0128431	-0.00597056	-0.0173626	0.00559059	1.62E-05	-0.000294974	327.105	1.122340444	291.449
-42000	78000	10	-0.000336403	-0.000130925	0.00864585	-0.00420164	-0.0165144	0.00581565	0.000325178	-0.000147289	213.039	0.798368329	266.843
-22000	78000	10	9.35E-05	-0.000224447	0.0123338	-0.00650979	-0.00803466	0.00322665	-0.00057428	0.0001499	152.78	0.632406813	241.585
-2000	78000	10	0.000817717	-0.000316405	0.010684	-0.00594886	-0.0140154	0.00580936	-0.00129013	0.000545298	233.432	1.235266414	188.973
18000	78000	10	0.00040068	-0.000250472	0.0100097	-0.00569393	-0.0134062	0.00577038	-0.00058807	0.00053803	212.428	1.304535796	162.838
38000	78000	10	-0.00121818	8.24E-05	0.011858	-0.005957	-0.0140579	0.00664518	0.000491674	0.000486231	261.39	1.371298166	190.615
58000	78000	10	-0.00164926	7.46E-05	0.0147933	-0.0059924	-0.013745	0.00670004	0.000979498	0.000614284	308.592	1.330149398	231.998
78000	78000	10	-0.000538581	-0.000180107	0.0105795	-0.00362071	-0.0148973	0.00799853	0.000612487	0.000667651	239.72	0.722648949	331.724
98000	78000	10	0.00031478	-0.000190516	0.0187685	-0.00623377	-0.0155692	0.00841636	-0.000259791	0.000246615	443.152	1.167707493	379.506
118000	78000	10	0.00225217	-1.31E-05	0.0247223	-0.00831525	-0.0218151	0.0109949	-0.00162396	-0.000171314	804.095	1.992800496	403.5
138000	78000	10	0.00249879	0.000151351	0.0183631	-0.00633137	-0.0182845	0.00810363	-0.00215395	-0.000434781	488.333	1.150025434	424.628
-142000	98000	10	0.00040532	0.000468121	0.0164083	-0.00617011	-0.0172945	0.00560679	-0.000606369	-0.000622672	404.116	1.145002394	352.939
-122000	98000	10	0.000299777	0.000357942	0.0159128	-0.00643389	-0.0175053	0.00547454	-0.000439488	-0.00062868	399.089	1.140775783	349.84
-102000	98000	10	6.91E-05	0.000210013	0.0156444	-0.00668579	-0.0175724	0.00545436	-0.000160138	-0.000529159	396.615	1.138991316	348.216
-82000	98000	10	-8.55E-05	6.95E-05	0.0154861	-0.00689229	-0.0174534	0.00553602	2.21E-05	-0.000378367	393.086	1.135230361	346.261
-62000	98000	10	-0.000135603	-3.46E-05	0.0153369	-0.00704526	-0.0172389	0.00567337	6.70E-05	-0.000202589	387.901	1.132620496	342.481
-42000	98000	10	-0.000153896	-6.58E-05	0.0152159	-0.00712989	-0.0168235	0.00584243	5.55E-05	-5.28E-05	378.997	1.133526942	334.352
-22000	98000	10	0.000147211	-4.64E-05	0.0149218	-0.00715999	-0.00852973	0.00312905	-0.000199744	7.47E-05	190.407	0.596214304	319.36
-2000	98000	10	0.000310162	-9.22E-06	0.0140744	-0.00698952	-0.0159102	0.00594501	-0.000580471	0.000401122	337.763	1.160869132	290.957
18000	98000	10	0.000234139	-9.11E-05	0.0134191	-0.00654189	-0.0151997	0.00575843	-0.000416147	0.00071851	307.104	1.204579775	254.947
38000	98000	10	-0.000323608	-0.000214862	0.0138231	-0.00602556	-0.00771984	0.00301154	-4.49E-05	0.000484885	158.495	0.697856171	227.117
58000	98000	10	-0.00101782	-0.000428538	0.0158632	-0.00582177	-0.0139614	0.00586528	0.000395953	0.000880188	324.985	1.225424393	265.202
78000	98000	10	-0.000640036	-0.000457456	0.0173722	-0.00571769	-0.0143935	0.00662899	0.000229189	0.000674438	367.672	1.169038625	314.508
98000	98000	10	0.000149399	-0.000222947	0.0178737	-0.00569922	-0.0146015	0.00684336	-0.000241848	0.000268708	383.09	1.143323574	335.067
118000	98000	10	0.000816031	3.33E-05	0.0178857	-0.00574036	-0.0150772	0.00680867	-0.000650899	-8.37E-05	393.156	1.135173529	346.34
138000	98000	10	0.0011943	0.000239196	0.0176417	-0.00583661	-0.0157824	0.00661123	-0.000915213	-0.000341984	402.26	1.134500945	354.57
-142000	118000	10	0.000135669	0.000294178	0.0166661	-0.0062123	-0.0171502	0.00569495	-0.000164994	-0.000398834	407.253	1.146148715	355.323
-122000	118000	10	8.53E-05	0.000232108	0.0164705	-0.0063909	-0.0172386	0.00562048	-0.00011924	-0.000394048	405.835	1.143094144	355.032
-102000	118000	10	-1.02E-06	0.000136545	0.0163696	-0.00658072	-0.0172453	0.00560592	-2.46E-05	-0.000326519	405.24	1.139249047	355.708
-82000	118000	10	-8.00E-05	4.47E-05	0.0162965	-0.00672966	-0.0172144	0.00565829	5.17E-05	-0.000224426	404.627	1.135925819	356.209
-62000	118000	10	-0.000251784	-3.26E-05	0.0299154	-0.0126381	-0.0243123	0.00822611	0.000117892	-0.000167647	1055.6	2.969531081	355.477
-42000	118000	10	-0.000152008	-3.70E-05	0.0162277	-0.00693202	-0.0169101	0.00586661	3.89E-05	-8.58E-07	400.02	1.134232546	352.679
-22000	118000	10	-4.29E-05	-1.89E-05	0.0160969	-0.00698433	-0.0167097	0.00594691	-0.000134215	0.000135616	394.173	1.135326868	347.189
-2000	118000	10	2.60E-05	5.77E-07	0.0158759	-0.00698233	-0.0165155	0.00595314	-0.000220778	0.000332984	385.613	1.143393832	337.253
18000	118000	10	2.02E-05	-1.12E-05	0.00858575	-0.00376445	-0.0089484	0.0032242	-5.52E-05	0.00029759	112.929	0.346499383	325.914
38000	118000	10	-0.000160746	-0.000209664	0.0158619	-0.00648684	-0.0160769	0.00577563	1.08E-05	0.000845753	371.055	1.161386947	319.493
58000	118000	10	-0.000499729	-0.000454777	0.0165894	-0.00603207	-0.0158596	0.00603235	0.000141578	0.000844715	380.052	1.159398538	327.801
78000	118000	10	-0.000318315	-0.000403259	0.0171489	-0.00576132	-0.015685	0.00644019	-1.47E-05	0.00056519	388.862	1.147515441	338.873
98000	118000	10	7.07E-05	-0.000185996	0.0173743	-0.00565915	-0.0156991	0.00662257	-0.000217815	0.000230048	394.3	1.138476641	346.34
118000	118000	10	0.000812481	7.83E-05	0.0334979	-0.0109863	-0.0306551	0.0127922	-0.000774362	-9.85E-05	1482.63	4.218500593	351.459
138000	118000	10	0.000627899	0.000211525	0.017247	-0.00574162	-0.0162517	0.00646503	-0.000532094	-0.000253379	402.617	1.134963635	354.74
-142000	138000	10	8.21E-05	0.000168829	0.0168201	-0.00616341	-0.0170317	0.00576348	-7.85E-05	-0.000228209	408	1.146676185	355.811
-122000	138000	10	6.14E-06	0.000135086	0.0167441	-0.00628189	-0.0170763	0.0057269	-2.05E-06	-0.000228102	407.982	1.142989217	356.943
-102000	138000	10	-3.15E-05	7.75E-05	0.0167313	-0.00640434	-0.0170268	0.00570886	3.14E-05	-0.00018494	407.479	1.137796331	358.13
-82000	138000	10	-8.20E-05	1.91E-05	0.0166991	-0.006499	-0.0170654	0.00575097	6.75E-05	-0.000121763	408.685	1.137862677	359.169
-62000	138000	10	-0.00014312	-3.04E-05	0.0218555	-0.00865515	-0.0274473	0.00940942	9.46E-05	-7.45E-05	863.819	2.402273182	359.584
-42000	138000	10	-0.000112318	-4.33E-05	0.0167187	-0.00663911	-0.0118405	0.00413401	7.24E-06	2.54E-05	285.734	0.796646509	358.671
-22000	138000	10	-8.68E-05	-4.32E-05	0.0166442	-0.00666783	-0.0168129	0.00594224	-6.33E-05	0.000127681	404.963	1.137236235	356.094
-2000	138000	10	-2.95E-05	-5.57E-05	0.0165924	-0.00666403	-0.0166831	0.00595957	-0.000150374	0.00025995	401.207	1.13811777	352.518
18000	138000	10	-7.36E-05	-8.90E-05	0.0165457	-0.00657255	-0.0166232	0.0059494	-0.000118761	0.000410484	398.164	1.143134401	348.309
38000	138000	10	-8.58E-05	-0.000106285	0.00871973	-0.00331971	-0.0165563	0.00596833	-6.46E-05	0.000538919	208.062	0.601236213	346.057
58000	138000	10	-0.00036653	-0.000560083	0.0324452	-0.0117687	-0.0315998	0.0118128	-0.000136939	0.00102554	1475.5	4.255546198	346.724
78000	138000	10	-0.000110721	-0.000259511	0.0170155	-0.00585047	-0.0162917	0.00630355	-0.000125728	0.00036579	398.199	1.143858853	348.119
98000	138000	10	1.54E-05	-7.44E-05	0.00933676	-0.00314976	-0.0162954	0.00642843	-0.000203256	0.000152445	218.611	0.623621099	350.551
118000	138000	10	0.00023529	3.38E-05	0.0171011	-0.00572563	-0.0163572	0.00642315	-0.000281499	-3.78E-05	401.331	1.138708561	352.444
138000	138000	10	0.000314236	0.000158873	0.0170362	-0.00577262	-0.0165211	0.00634495	-0.0002995	-0.000177283	403.2	1.139755767	353.76
-142000	-142000	20	-0.000127128	-0.000147962	0.0137625	-0.00708571	-0.0142222	0.00659705	0.000153641	0.000163067	614.82	1.147345497	535.863
-122000	-142000	20	-4.04E-05	-8.49E-05	0.0135949	-0.00719062	-0.0142641	0.00657417	7.64E-05	0.00011649	611.891	1.14617667	533.854
-102000	-142000	20	8.97E-05	5.90E-06	0.0217066	-0.0117471	-0.0229609	0.01062	-4.28E-05	5.85E-05	1581.58	2.976497866	531.356
-82000	-142000	20	0.000226774	6.51E-05	0.0133833	-0.00729726	-0.0141817	0.00658222	-0.000220413	-3.55E-05	603.666	1.140339344	529.374
-62000	-142000	20	0.000655044	0.000267711	0.0258458	-0.0140441	-0.0205792	0.00969058	-0.0005499	-0.000120516	1694.81	3.223635032	525.745
-42000	-142000	20	0.000513548	0.000179911	0.01343	-0.00720271	-0.0139042	0.00659404	-0.000501318	-0.000113941	593.98	1.138355041	521.788
-22000	-142000	20	0.000572137	0.000287487	0.0135227	-0.00714875	-0.00716136	0.00345742	-0.000284918	-7.80E-05	308.16	0.595609468	517.386
-2000	-142000	20	0.000999884	0.000546804	0.0199297	-0.0104232	-0.0198598	0.0098104	-0.000819542	-0.0002692	1262.39	2.451161806	515.017
18000	-142000	20	0.000763311	0.000427947	0.0137729	-0.00700645	-0.0133503	0.00681942	-0.000568476	-0.000217902	587.118	1.135198784	517.194
38000	-142000	20	0.00105166	0.000591976	0.0205634	-0.0101724	-0.0254187	0.0135626	-0.000955719	-0.000447284	1675.3	3.217733354	520.646
58000	-142000	20	0.00055623	0.000359858	0.0142772	-0.00683696	-0.0130112	0.0070999	-0.000329001	-0.000204655	594.648	1.135240393	523.808
78000	-142000	20	0.000288944	0.000277365	0.0144389	-0.00676162	-0.0129554	0.00717829	-0.000125711	-0.000142602	598.324	1.135124265	527.1
98000	-142000	20	-1.49E-05	0.000182671	0.0144962	-0.00670708	-0.0129972	0.00720148	8.34E-05	-6.07E-05	601.163	1.134792244	529.756
118000	-142000	20	-0.000131876	5.67E-05	0.00756546	-0.00350119	-0.0131984	0.00716689	0.0003081	8.85E-06	317.043	0.595014939	532.832
138000	-142000	20	-0.00044714	2.32E-05	0.0143333	-0.00666416	-0.0133999	0.00712608	0.000382906	0.000123068	607.497	1.133817222	535.798
-142000	-122000	20	-0.00043456	-0.000305559	0.0202629	-0.010619	-0.0214893	0.00981713	0.000598314	0.00040095	1369.54	2.55620405	535.771
-122000	-122000	20	-0.000164426	-0.000144696	0.0131955	-0.00722213	-0.0145091	0.00652079	0.000284083	0.000202743	606.238	1.140374671	531.613
-102000	-122000	20	-5.68E-05	-2.07E-05	0.0256276	-0.0144663	-0.0218681	0.00982508	-1.67E-05	0.000269974	1787.14	3.387146908	527.624
-82000	-122000	20	0.000455183	6.25E-05	0.018866	-0.0107799	-0.0277942	0.0126166	-0.000603756	-3.52E-05	1679.71	3.210522392	523.189
-62000	-122000	20	0.000536685	0.000130324	0.0129037	-0.00728027	-0.0141182	0.00652529	-0.000579452	-0.000121079	583.548	1.129195676	516.782
-42000	-122000	20	0.000715663	0.00018984	0.0129806	-0.00717975	-0.0138331	0.00651475	-0.000757874	-0.000142032	574.275	1.136269202	505.404
-22000	-122000	20	0.000888799	0.000252937	0.0129969	-0.0070707	-0.0134646	0.0064907	-0.000825304	-0.00015496	559.89	1.144250951	489.307
-2000	-122000	20	0.00115773	0.000340375	0.0130914	-0.0070176	-0.0131733	0.00653936	-0.0009477	-0.000171033	552.909	1.151766576	480.053
18000	-122000	20	0.00178379	0.000515251	0.0180414	-0.00941167	-0.0130225	0.0068189	-0.00103884	-0.000215152	757.09	1.550679904	488.231
38000	-122000	20	0.00126883	0.000384557	0.0139765	-0.0070334	-0.0126949	0.00696963	-0.000915636	-0.000255198	573.869	1.148684516	499.588
58000	-122000	20	0.00162452	0.000527658	0.0232987	-0.0113862	-0.0124857	0.00719665	-0.000647327	-0.000238889	946.853	1.866385844	507.319
78000	-122000	20	0.000536778	0.00028601	0.0147032	-0.00698822	-0.0122777	0.007194	-0.000279891	-0.000198203	587.051	1.145344686	512.554
98000	-122000	20	2.33E-05	0.000225019	0.014844	-0.00693385	-0.0123391	0.00721301	0.000109327	-0.000115417	593.144	1.146843466	517.197
118000	-122000	20	-0.000430629	0.000162623	0.0147934	-0.00687619	-0.0126254	0.00721039	0.000433497	-1.52E-05	600.367	1.147470705	523.209
138000	-122000	20	-0.000721102	0.000105951	0.0146702	-0.00688539	-0.0211193	0.0115997	0.00110607	0.000152106	987.867	1.863488626	530.117
-142000	-102000	20	-0.0006993	-0.000303888	0.0133099	-0.00699603	-0.0146023	0.0065356	0.00103527	0.00032629	609.443	1.138843522	535.142
-122000	-102000	20	-0.000403746	-0.000205098	0.0125886	-0.00709562	-0.0149192	0.00644645	0.000677993	0.000293067	595.092	1.131652661	525.861
-102000	-102000	20	-2.28E-05	-8.38E-05	0.0122312	-0.00717952	-0.0149635	0.00641235	0.000184254	0.000135885	584.893	1.12666623	519.136
-82000	-102000	20	0.000407818	4.43E-05	0.0120559	-0.00717909	-0.0148027	0.00642992	-0.000438342	-2.97E-05	573.418	1.118868757	512.498
-62000	-102000	20	0.00148273	0.000290296	0.0222979	-0.0130938	-0.0205436	0.00922094	-0.0014605	-0.000147154	1473.15	2.937745286	501.456
-42000	-102000	20	0.00126838	0.000182125	0.0123265	-0.00694786	-0.0138211	0.00646867	-0.00142837	-0.000110716	545.15	1.140772331	477.878
-22000	-102000	20	0.00146107	0.000198894	0.0123961	-0.00682112	-0.0129208	0.00637062	-0.00130235	-0.00013314	514.545	1.173723217	438.387
-2000	-102000	20	0.00176208	0.000159864	0.0122143	-0.00672159	-0.0123765	0.00636257	-0.00153457	-6.09E-05	488.411	1.188804942	410.842
18000	-102000	20	0.00212723	0.000156525	0.012719	-0.00687181	-0.0124035	0.00662967	-0.00189315	-3.53E-05	510.257	1.178678512	432.906
38000	-102000	20	0.00228787	0.00014463	0.013761	-0.00716768	-0.0118817	0.00684799	-0.00163624	-0.000116927	535.052	1.166900751	458.524
58000	-102000	20	0.00172535	0.000235274	0.0144549	-0.00733523	-0.011373	0.00696818	-0.001107	-0.000170056	546.381	1.154151308	473.405
78000	-102000	20	0.000607864	9.49E-05	0.00811305	-0.00405957	-0.00619223	0.00391019	-0.000277362	-8.27E-05	168.247	0.348997897	482.086
98000	-102000	20	9.42E-05	0.000248248	0.0150741	-0.00737537	-0.0112139	0.00711516	8.60E-05	-0.000150669	564.589	1.150004583	490.945
118000	-102000	20	-0.0012281	0.00046926	0.0243693	-0.0117804	-0.0188331	0.0115357	0.00118065	-0.000201965	1510.65	3.002390942	503.149
138000	-102000	20	-0.0012613	0.000223995	0.0148573	-0.00714885	-0.012453	0.00713912	0.00114312	-3.35E-05	596.814	1.150977382	518.528
-142000	-82000	20	-0.00100063	-0.000120198	0.00655952	-0.00314365	-0.0138605	0.00594874	0.0022256	0.000195115	275.16	0.618466331	444.907
-122000	-82000	20	-0.000672352	-0.000299791	0.0109924	-0.00580823	-0.0141585	0.00578644	0.00110814	0.000341446	481.732	1.10392524	436.381
-102000	-82000	20	-7.60E-05	-6.68E-05	0.00584823	-0.00324491	-0.0141996	0.00572354	0.000310908	0.000169016	259.412	0.603136443	430.105
-82000	-82000	20	0.00084857	0.000233343	0.0192638	-0.0109866	-0.0257515	0.0106641	-0.000844612	-0.000146994	1565.28	3.707647995	422.176
-62000	-82000	20	0.00118411	0.000226406	0.0104712	-0.00585939	-0.0136411	0.00588137	-0.00139788	-0.0001634	450.054	1.10304379	408.011
-42000	-82000	20	0.00229257	0.000157611	0.0106545	-0.00568937	-0.0129105	0.00591478	-0.00256284	3.60E-05	426.277	1.132510627	376.4
-22000	-82000	20	0.0025776	6.88E-05	0.0119207	-0.00658552	-0.0118871	0.00632531	-0.00172071	-7.33E-05	459.143	1.192356235	385.072
-2000	-82000	20	0.00222827	-2.87E-05	0.0111962	-0.00642829	-0.0115732	0.0063421	-0.00201933	0.000103779	425.112	1.217876583	349.06
18000	-82000	20	0.0033741	-0.000143998	0.0163187	-0.00962346	-0.023613	0.0128304	-0.00528394	0.000661155	1260.49	3.552547398	354.813
38000	-82000	20	0.00368566	-0.000561796	0.0135701	-0.00800599	-0.0071567	0.00427127	-0.0018814	0.000272506	320.057	0.65488828	488.72
58000	-82000	20	0.00340975	-0.000418928	0.0149839	-0.00862097	-0.0120315	0.00795482	-0.00230427	0.00017087	619.44	1.184664991	522.882
78000	-82000	20	0.0018705	-3.80E-05	0.0157001	-0.00889533	-0.0113412	0.00797664	-0.00106789	-0.000107092	631.978	1.167324849	541.39
98000	-82000	20	9.48E-05	0.000300175	0.0160702	-0.00893702	-0.0114334	0.0081001	5.52E-05	-0.000288751	652.769	1.162145514	561.693
118000	-82000	20	-0.00154332	0.000545112	0.0162398	-0.00885828	-0.0123364	0.00824827	0.00117975	-0.00038871	690.684	1.164866004	592.93
138000	-82000	20	-0.00268335	0.000668315	0.0158968	-0.00857873	-0.0141959	0.00851337	0.0023596	-0.000474568	743.476	1.165211477	638.061
-142000	-62000	20	-0.00145093	-0.000405245	0.0123072	-0.00545513	-0.0108603	0.0047753	0.000878101	0.000371303	404.325	1.097212498	368.502
-122000	-62000	20	-0.000627171	-0.000336271	0.00873825	-0.00375928	-0.00941739	0.00363212	0.00076659	0.000306002	243.327	1.068606311	227.705
-102000	-62000	20	-0.000157205	-0.000147139	0.00865308	-0.00388018	-0.00513633	0.00187958	0.000167572	0.000115281	131.441	0.581517579	226.031
-82000	-62000	20	0.000228274	6.43E-05	0.00500692	-0.00230137	-0.00550151	0.00208679	-0.000212996	-7.94E-07	82.069	0.37094004	221.246
-62000	-62000	20	0.00105435	0.000334195	0.00821601	-0.00395707	-0.00908416	0.00367506	-0.000869233	-0.000134458	225.698	1.066595465	211.606
