X	Y	T	realZxx	imagZxx	realZxy	imagZxy	realZyx	imagZyx	realZyy	imagZyy	Rho	KR	Rho_real
1000	6000	1000	-2.14E-05	5.73E-05	0.000154445	-0.000478078	-0.000222873	0.000648741	3.03E-05	-8.42E-05	42.9555	0.323272651	132.877
2000	6000	1000	-6.51E-05	0.000180627	0.000257034	-0.000790415	-0.000483339	0.00140739	0.000110963	-0.000312336	148.593	1.001023976	148.441
3000	6000	1000	-0.000221567	0.000572286	0.000553893	-0.00169552	-0.000763555	0.00232597	0.000238873	-0.000669885	497.959	2.919673064	170.553
4000	6000	1000	-0.00012052	0.000329798	0.000368278	-0.0011222	-0.000406165	0.00120383	9.77E-05	-0.000269195	177.336	1.011475896	175.324
5000	6000	1000	-0.00010232	0.000283624	0.000381305	-0.00116262	-0.000370597	0.00111683	7.23E-05	-0.000197067	174.349	1.013391845	172.045
6000	6000	1000	-7.99E-05	0.000222155	0.000379625	-0.00116113	-0.000354277	0.00107606	5.41E-05	-0.000145022	170.66	1.005828928	169.671
7000	6000	1000	-0.000111408	0.000299193	0.000645068	-0.0019841	-0.000584979	0.00179959	7.47E-05	-0.000194602	491.62	2.914495408	168.681
8000	6000	1000	-5.07E-05	0.000139726	0.00037777	-0.00115871	-0.000340103	0.00105466	3.46E-05	-8.97E-05	169.246	1.004063811	168.561
9000	6000	1000	-4.31E-05	0.000114561	0.000381642	-0.00117281	-0.00033389	0.00105	2.86E-05	-7.26E-05	170.906	1.012560283	168.786
-9000	7500	1000	4.60E-05	-0.000117358	0.00036883	-0.00114212	-0.000348227	0.00108791	-3.27E-05	8.27E-05	172.227	1.003940519	171.551
-8000	7500	1000	5.18E-05	-0.000131266	0.000368877	-0.00114305	-0.000235713	0.000725563	-2.43E-05	6.36E-05	114.842	0.668183299	171.872
-7000	7500	1000	5.95E-05	-0.00015533	0.000363966	-0.00112801	-0.000366651	0.00111529	-4.37E-05	0.00011496	173.661	1.004552449	172.874
-6000	7500	1000	6.74E-05	-0.000182348	0.000358858	-0.00111304	-0.0003777	0.00114454	-5.29E-05	0.000140278	174.838	1.005619432	173.861
-5000	7500	1000	7.42E-05	-0.000202397	0.000350425	-0.00108799	-0.000264416	0.000795009	-4.06E-05	0.000109899	118.099	0.675646761	174.794
-4000	7500	1000	0.000104834	-0.000287617	0.000457467	-0.00141897	-0.000593689	0.00176501	-0.000103286	0.000285064	339.891	1.954373739	173.913
-3000	7500	1000	8.46E-05	-0.000233927	0.000428201	-0.00133408	-0.000444645	0.00132027	-7.04E-05	0.000195475	240.681	1.420189885	169.471
-2000	7500	1000	3.81E-05	-0.000104174	0.000279149	-0.000876044	-0.000460768	0.00135843	-5.18E-05	0.000145262	164.877	1.012328927	162.869
-1000	7500	1000	1.31E-05	-3.62E-05	0.000263133	-0.000828253	-0.000468085	0.00137724	-2.27E-05	6.18E-05	159.782	1.011444921	157.974
0	7500	1000	-2.73E-06	4.88E-06	0.000259693	-0.000819505	-0.000470443	0.00138217	6.07E-06	-1.76E-05	158.953	1.012723311	156.956
1000	7500	1000	-2.82E-05	7.89E-05	0.000269204	-0.000848355	-0.00046733	0.00137125	4.02E-05	-0.000111502	162.048	1.012629119	160.027
2000	7500	1000	-4.94E-05	0.000143853	0.000292233	-0.000914855	-0.000297704	0.000885724	4.02E-05	-0.000111353	111.38	0.669902504	166.263
3000	7500	1000	-6.75E-05	0.000185144	0.000317404	-0.000990407	-0.000436076	0.00129068	7.41E-05	-0.00020336	174.059	1.011018692	172.162
4000	7500	1000	-7.51E-05	0.000204099	0.000338771	-0.00105119	-0.000533187	0.00159296	9.08E-05	-0.000248135	227.709	1.304810475	174.515
5000	7500	1000	-6.99E-05	0.000190113	0.000353008	-0.00109509	-0.000392915	0.00118311	5.99E-05	-0.000159472	177.31	1.018443529	174.099
6000	7500	1000	-6.24E-05	0.00016856	0.000361426	-0.00112112	-0.000373218	0.0011369	4.70E-05	-0.000125551	175.475	1.014869523	172.904
7000	7500	1000	-5.12E-05	0.00013666	0.000365831	-0.00113505	-0.000358309	0.00109961	3.73E-05	-9.55E-05	172.793	1.004067568	172.093
8000	7500	1000	-4.99E-05	0.000133246	0.000369513	-0.00114502	-0.000346873	0.00108193	3.71E-05	-9.53E-05	171.303	0.997978445	171.65
9000	7500	1000	-4.16E-05	0.000106004	0.00037078	-0.00114614	-0.00034751	0.00108616	2.98E-05	-7.37E-05	172.852	1.007319518	171.596
-9000	9000	1000	4.83E-05	-0.00013823	0.000610925	-0.00190689	-0.000600512	0.00188405	-3.89E-05	8.37E-05	499.792	2.877593791	173.684
-8000	9000	1000	4.94E-05	-0.000116907	0.000356668	-0.00111361	-0.000364383	0.00111852	-3.58E-05	9.39E-05	172.618	0.992822058	173.866
-7000	9000	1000	4.92E-05	-0.000123336	0.000354363	-0.00110667	-0.000373551	0.00114411	-3.80E-05	9.81E-05	175.374	1.008180465	173.951
-6000	9000	1000	5.19E-05	-0.000134563	0.000351664	-0.00109972	-0.000383039	0.00116673	-4.25E-05	0.000110866	177.413	1.017900891	174.293
-5000	9000	1000	1.00E-05	-2.62E-05	6.04E-05	-0.000188983	-7.08E-05	0.000213469	-8.71E-06	2.35E-05	5.56268	0.031858287	174.607
-4000	9000	1000	4.30E-05	-0.000114025	0.000328039	-0.00103279	-0.000414012	0.00124451	-4.26E-05	0.000113185	178.146	1.026027058	173.627
-3000	9000	1000	3.82E-05	-9.95E-05	0.000312905	-0.000989075	-0.000425501	0.00126806	-3.97E-05	0.000107598	174.194	1.012891259	171.977
-2000	9000	1000	2.60E-05	-6.86E-05	0.000300664	-0.000953675	-0.000433825	0.00129146	-2.89E-05	7.91E-05	171.758	1.012055718	169.712
-1000	9000	1000	1.17E-05	-3.14E-05	0.000292939	-0.000929717	-0.000439893	0.00130526	-1.38E-05	3.72E-05	169.881	1.010919629	168.046
0	9000	1000	-3.38E-06	9.04E-06	0.00024216	-0.000769195	-0.000442017	0.00131118	5.12E-06	-1.42E-05	141.302	0.843312087	167.556
1000	9000	1000	-2.04E-05	5.29E-05	0.000298488	-0.000947192	-0.000589122	0.00175221	2.98E-05	-8.19E-05	231.891	1.375587272	168.576
2000	9000	1000	-2.69E-05	7.39E-05	0.000256354	-0.00080964	-0.00043141	0.00127962	3.55E-05	-9.65E-05	144.226	0.844686521	170.745
3000	9000	1000	-4.04E-05	0.00010987	0.000322976	-0.00101708	-0.000417418	0.00124939	4.26E-05	-0.000114218	176.233	1.020800269	172.642
4000	9000	1000	-2.07E-05	5.41E-05	0.000150833	-0.000473343	-0.000287864	0.000863128	2.68E-05	-6.92E-05	56.7074	0.325943936	173.979
5000	9000	1000	-5.34E-05	0.000137225	0.00034278	-0.00107519	-0.00049132	0.0014896	5.56E-05	-0.000147593	221.262	1.269308214	174.317
6000	9000	1000	-5.38E-05	0.000137174	0.000349531	-0.00109367	-0.000479738	0.00146092	6.38E-05	-0.000169977	220.235	1.265740214	173.997
7000	9000	1000	-3.28E-05	8.22E-05	0.000235528	-0.000737672	-0.00036985	0.0011362	3.99E-05	-0.000104136	115.946	0.667211426	173.777
8000	9000	1000	-5.92E-05	0.000132894	0.000487361	-0.0015238	-0.000485801	0.00151793	3.96E-05	-0.000101107	320.964	1.848892268	173.598
9000	9000	1000	-3.67E-05	8.78E-05	0.000358713	-0.00111965	-0.000355748	0.00111185	2.76E-05	-6.60E-05	172.979	0.997002865	173.499
-9000	-9000	2000	-1.54E-05	5.99E-05	0.000132992	-0.000613567	-0.000132138	0.000610177	1.12E-05	-4.34E-05	98.5837	0.996748405	98.9053
-8000	-9000	2000	-1.69E-05	6.60E-05	0.000130838	-0.000606668	-0.000133442	0.000616424	1.29E-05	-4.83E-05	98.2881	0.992118616	99.0689
-7000	-9000	2000	-2.19E-05	8.58E-05	0.000153284	-0.000710191	-0.000159752	0.000737949	1.69E-05	-6.96E-05	137.352	1.382560564	99.3461
-6000	-9000	2000	-2.34E-05	9.23E-05	0.000150064	-0.000695379	-0.000163756	0.000754151	1.95E-05	-7.84E-05	137.118	1.376192092	99.6358
-5000	-9000	2000	-2.01E-05	7.89E-05	0.000121882	-0.000572034	-0.000143367	0.000657712	1.88E-05	-7.21E-05	98.1988	0.985216555	99.6723
-4000	-9000	2000	-1.87E-05	7.34E-05	0.000117077	-0.000552935	-0.000148638	0.000677797	1.82E-05	-7.28E-05	97.906	0.985865429	99.3097
-3000	-9000	2000	-1.47E-05	5.81E-05	0.000110638	-0.0005276	-0.000155058	0.000703973	1.64E-05	-6.44E-05	97.4247	0.990552484	98.3539
-2000	-9000	2000	-9.41E-06	3.77E-05	0.000104764	-0.000503891	-0.000156897	0.000710734	1.27E-05	-4.50E-05	94.429	0.97254536	97.0947
-1000	-9000	2000	-6.41E-06	2.61E-05	0.000144712	-0.000678211	-0.000267742	0.00122075	9.45E-06	-4.79E-05	219.201	2.280607022	96.1152
0	-9000	2000	2.18E-06	-8.17E-06	0.000145649	-0.000678616	-0.000267803	0.00121876	-5.85E-06	-4.78E-07	219.382	2.287178033	95.9182
1000	-9000	2000	7.18E-06	-2.89E-05	0.000105628	-0.000507289	-0.000156185	0.000707473	-8.18E-06	3.52E-05	94.8225	0.982145354	96.5463
2000	-9000	2000	1.89E-05	-7.67E-05	0.000162921	-0.000780598	-0.000146485	0.000668769	-1.38E-05	5.58E-05	137.139	1.402887633	97.7548
3000	-9000	2000	7.29E-06	-2.84E-05	5.00E-05	-0.000237459	-0.000121909	0.000546414	-1.42E-05	5.56E-05	33.9889	0.343580081	98.9257
4000	-9000	2000	1.92E-05	-7.76E-05	0.000122364	-0.000580937	-0.000143015	0.000655395	-1.88E-05	6.93E-05	99.4305	0.998375376	99.5923
5000	-9000	2000	1.96E-05	-7.77E-05	0.00012359	-0.000578257	-0.000140717	0.000645738	-1.79E-05	6.61E-05	97.6042	0.978302858	99.7689
6000	-9000	2000	2.76E-05	-0.000111825	0.00019526	-0.000881885	-0.000199144	0.000909147	-1.58E-05	0.000119614	209.426	2.104024779	99.5359
7000	-9000	2000	2.66E-05	-0.000101914	0.000183146	-0.000901224	-0.000250114	0.00117075	-3.73E-05	0.000118341	275.606	2.777348375	99.2335
8000	-9000	2000	1.57E-05	-6.19E-05	0.000129622	-0.000597681	-0.00013408	0.000615449	-1.14E-05	4.47E-05	96.8325	0.978061603	99.0045
9000	-9000	2000	1.83E-05	-7.47E-05	0.00018638	-0.000835231	-0.0002231	0.0010339	-1.84E-05	6.82E-05	227.904	2.304316043	98.9031
-9000	-7500	2000	-1.22E-05	4.65E-05	8.84E-05	-0.000411055	-0.000106154	0.000491083	1.03E-05	-3.86E-05	53.0253	0.540964641	98.0199
-8000	-7500	2000	-2.13E-05	8.24E-05	0.000134666	-0.00062398	-0.000129231	0.00059965	1.47E-05	-5.75E-05	97.9123	0.996670379	98.2394
-7000	-7500	2000	-2.49E-05	9.70E-05	0.00013308	-0.000615556	-0.000131909	0.000609748	1.82E-05	-7.19E-05	97.6423	0.98887291	98.741
-6000	-7500	2000	-2.79E-05	0.00010991	0.000130241	-0.000607238	-0.000135491	0.000625518	2.26E-05	-8.52E-05	98.162	0.986608292	99.4944
-5000	-7500	2000	-3.00E-05	0.00011908	0.000125641	-0.000588639	-0.00014313	0.000654795	2.68E-05	-0.000101767	98.926	0.98859764	100.067
-4000	-7500	2000	-2.97E-05	0.00011796	0.000118269	-0.000561086	-0.000152138	0.000690777	2.91E-05	-0.000116536	99.0457	0.993242051	99.7196
-3000	-7500	2000	-1.07E-05	4.20E-05	4.82E-05	-0.000230969	-0.000158234	0.000708365	2.82E-05	-0.000110666	42.1295	0.433554178	97.1724
-2000	-7500	2000	-1.49E-05	5.96E-05	9.91E-05	-0.000476295	-0.000165932	0.000745536	2.10E-05	-8.40E-05	92.7767	0.993488234	93.3848
-1000	-7500	2000	-6.63E-06	2.59E-05	9.33E-05	-0.000450131	-0.000167585	0.000753513	9.17E-06	-4.17E-05	89.5983	0.988724356	90.6201
0	-7500	2000	2.49E-06	-1.06E-05	9.29E-05	-0.000444643	-0.00016887	0.000755699	-3.89E-06	1.47E-05	89.0527	0.989201864	90.0248
1000	-7500	2000	1.19E-05	-4.76E-05	9.61E-05	-0.00045721	-0.000169628	0.000760649	-1.66E-05	6.64E-05	91.3809	0.995515974	91.7925
2000	-7500	2000	2.15E-05	-8.57E-05	0.000104043	-0.000487697	-0.000166569	0.000747762	-2.68E-05	0.000107968	94.2828	0.989079328	95.3238
3000	-7500	2000	2.47E-05	-9.98E-05	0.000112729	-0.000527022	-0.000162608	0.000732386	-2.81E-05	0.000113782	99.3683	1.005873177	98.7881
4000	-7500	2000	2.75E-05	-0.000111	0.000122267	-0.000572549	-0.000174207	0.000793035	-3.22E-05	0.000124322	116.699	1.165102534	100.162
5000	-7500	2000	2.81E-05	-0.000112839	0.000127865	-0.000600647	-0.000140434	0.000643444	-2.35E-05	9.28E-05	99.6351	0.997046939	99.9302
6000	-7500	2000	2.63E-05	-0.000103263	0.000131081	-0.000614038	-0.00013454	0.000619687	-2.08E-05	8.03E-05	98.6215	0.994500181	99.1669
7000	-7500	2000	2.37E-05	-9.16E-05	0.000134319	-0.000624054	-0.000129808	0.000602695	-1.78E-05	6.53E-05	98.0727	0.995463847	98.5196
8000	-7500	2000	1.94E-05	-7.55E-05	0.000135196	-0.000629284	-0.000126763	0.000590093	-1.39E-05	4.76E-05	97.4294	0.99281901	98.1341
9000	-7500	2000	1.50E-05	-5.91E-05	0.000134665	-0.000629908	-0.000127452	0.000589067	-8.97E-06	3.60E-05	97.7656	0.997361876	98.0242
-9000	-6000	2000	-1.33E-05	5.06E-05	8.99E-05	-0.000417514	-0.00010208	0.000474787	1.00E-05	-3.87E-05	52.0097	0.538742333	96.5391
-8000	-6000	2000	-2.53E-05	9.71E-05	0.000138265	-0.000640182	-0.000123259	0.000574415	1.56E-05	-6.09E-05	95.8725	0.992683717	96.5791
-7000	-6000	2000	-3.07E-05	0.000119297	0.00013852	-0.000639518	-0.000125081	0.000580775	1.96E-05	-7.68E-05	96.0025	0.98984099	96.9878
-6000	-6000	2000	-3.73E-05	0.000148042	0.000138203	-0.000635036	-0.000129225	0.00059599	2.60E-05	-9.87E-05	96.4573	0.983580697	98.0675
-5000	-6000	2000	-7.79E-05	0.000313773	0.000236327	-0.00108313	-0.00023332	0.00107394	5.39E-05	-0.000230046	289.286	2.895625322	99.9045
-4000	-6000	2000	-4.87E-05	0.000198641	0.000129011	-0.000588877	-0.000156443	0.000704076	4.60E-05	-0.000187924	100.125	0.993047428	100.826
-3000	-6000	2000	-1.66E-05	6.70E-05	4.72E-05	-0.000217518	-0.000124882	0.000551945	3.49E-05	-0.00014228	29.3467	0.32013732	91.6691
-2000	-6000	2000	-2.08E-05	8.40E-05	8.43E-05	-0.000393514	-0.000177955	0.000788648	3.61E-05	-0.000147819	79.0862	0.99127625	79.7822
-1000	-6000	2000	-7.61E-06	3.07E-05	7.33E-05	-0.000348597	-0.00017673	0.000783945	1.59E-05	-6.24E-05	71.9985	0.978115567	73.6094
0	-6000	2000	2.95E-06	-1.27E-05	7.17E-05	-0.000343812	-0.000178209	0.000786738	-5.56E-06	2.16E-05	71.6876	0.989375826	72.4574
1000	-6000	2000	6.21E-06	-2.47E-05	3.45E-05	-0.000164314	-0.000125275	0.000551985	-1.84E-05	7.26E-05	23.5899	0.310304821	76.0217
2000	-6000	2000	2.79E-05	-0.00011182	9.24E-05	-0.000434846	-0.00017689	0.000785829	-4.43E-05	0.000185392	85.1479	0.999645449	85.1781
3000	-6000	2000	4.57E-05	-0.000185663	0.000118112	-0.000547982	-0.000166985	0.000746	-5.13E-05	0.000212832	97.957	0.999020938	98.053
4000	-6000	2000	3.26E-05	-0.000132433	8.85E-05	-0.000407967	-0.000144394	0.000652855	-3.98E-05	0.000161586	64.9612	0.643556137	100.941
5000	-6000	2000	4.11E-05	-0.000164969	0.000138562	-0.000640095	-0.000154291	0.000709986	-3.29E-05	0.000130703	114.739	1.158973945	99.0005
6000	-6000	2000	3.21E-05	-0.000128549	0.000138651	-0.000640202	-0.000147118	0.000681564	-2.38E-05	9.21E-05	112.509	1.154264023	97.4725
7000	-6000	2000	2.52E-05	-9.88E-05	0.000137211	-0.00063707	-0.000123822	0.000575717	-1.63E-05	5.85E-05	95.6463	0.988532987	96.7558
8000	-6000	2000	3.71E-05	-0.000144446	0.000237161	-0.00109659	-0.000164656	0.00077503	-1.73E-05	6.78E-05	222.539	2.304630097	96.5617
9000	-6000	2000	1.94E-05	-7.34E-05	0.000136042	-0.000634137	-0.000123518	0.000573123	-1.08E-05	4.61E-05	95.4087	0.986952519	96.67
-9000	-4500	2000	-1.92E-05	7.39E-05	0.000139576	-0.00064859	-0.000116662	0.000547079	1.08E-05	-4.04E-05	93.2	0.987915001	94.3401
-8000	-4500	2000	-2.50E-05	9.63E-05	0.00014203	-0.000660513	-0.000114889	0.000539906	1.35E-05	-5.10E-05	93.1418	0.996134892	93.5032
-7000	-4500	2000	-1.45E-05	5.69E-05	6.53E-05	-0.000302034	-5.17E-05	0.00024205	7.68E-06	-3.03E-05	18.9113	0.203847066	92.772
-6000	-4500	2000	-4.21E-05	0.000169429	0.000148371	-0.000684875	-0.000113446	0.000527191	2.12E-05	-8.52E-05	91.8456	0.998340187	91.9983
-5000	-4500	2000	-5.73E-05	0.000234824	0.000154135	-0.000704231	-0.000112164	0.000516699	2.68E-05	-0.000106601	89.8311	0.992140725	90.5427
-4000	-4500	2000	-7.31E-05	0.00030006	0.000151142	-0.000685835	-0.000142625	0.000644695	4.44E-05	-0.000183993	102.667	1.271208581	80.7633
-3000	-4500	2000	-4.32E-05	0.000174462	9.38E-05	-0.000427252	-0.000107736	0.000473574	3.42E-05	-0.000142293	47.157	0.992958725	47.4914
-2000	-4500	2000	-1.74E-05	6.98E-05	5.84E-05	-0.000269754	-0.000103652	0.000453374	2.36E-05	-9.24E-05	30.7782	0.980375418	31.3943
-1000	-4500	2000	-1.03E-05	3.91E-05	8.60E-05	-0.00039286	-0.000103254	0.00045158	1.07E-05	-3.76E-05	46.79	1.724926085	27.1258
0	-4500	2000	1.87E-06	-7.34E-06	4.57E-05	-0.000217915	-0.00010102	0.000441704	-2.89E-06	1.28E-05	25.5296	0.962342528	26.5286
1000	-4500	2000	1.04E-05	-4.12E-05	4.95E-05	-0.000238454	-0.00010496	0.000456561	-1.64E-05	6.87E-05	28.1393	0.985638877	28.5493
2000	-4500	2000	3.45E-05	-0.000146105	0.000107588	-0.000454319	-0.00019663	0.000868922	-5.44E-05	0.000238989	96.0399	2.59331796	37.0336
3000	-4500	2000	6.34E-05	-0.000262553	0.000135336	-0.00059818	-0.000200975	0.000911945	-6.85E-05	0.000271223	125.954	1.951425836	64.5446
4000	-4500	2000	3.73E-05	-0.000152425	9.06E-05	-0.000415172	-0.00011456	0.000517431	-3.12E-05	0.000125975	51.8941	0.589680888	88.0037
5000	-4500	2000	4.84E-05	-0.000196523	0.000150419	-0.000686687	-0.000113556	0.000523959	-2.43E-05	9.49E-05	90.4539	0.988044575	91.5484
6000	-4500	2000	3.57E-05	-0.000142425	0.000145985	-0.000669988	-0.000113581	0.000529908	-1.78E-05	7.40E-05	91.3063	0.987642877	92.4487
7000	-4500	2000	2.71E-05	-0.000107042	0.000143264	-0.000659778	-0.000114397	0.000536698	-1.41E-05	5.87E-05	92.1607	0.988935722	93.1918
8000	-4500	2000	2.27E-05	-8.71E-05	0.000140439	-0.000650144	-0.000115865	0.000542842	-1.31E-05	4.97E-05	92.3517	0.982189045	94.0264
9000	-4500	2000	2.33E-05	-9.58E-05	0.000248126	-0.00110563	-0.000196043	0.000927117	-8.15E-06	3.41E-05	271.116	2.860851177	94.7676
-9000	-3000	2000	-9.42E-06	3.79E-05	8.19E-05	-0.00039147	-0.000110766	0.000521951	9.03E-06	-2.66E-05	53.7802	0.585895208	91.7915
-8000	-3000	2000	-1.94E-05	7.56E-05	0.000144509	-0.000665929	-0.000106881	0.000505085	9.44E-06	-3.54E-05	88.3902	0.982924792	89.9257
-7000	-3000	2000	-2.52E-05	1.00E-04	0.0001484	-0.000680013	-0.000102481	0.000483924	1.11E-05	-4.35E-05	86.0405	0.985160843	87.3365
-6000	-3000	2000	-3.31E-05	0.00013299	0.000152579	-0.000694865	-0.000122738	0.000575308	1.72E-05	-6.67E-05	103.62	1.243397227	83.3362
-5000	-3000	2000	-4.29E-05	0.000174218	0.000156944	-0.000708866	-8.81E-05	0.000409577	1.40E-05	-5.90E-05	74.2941	0.975413172	76.1668
-4000	-3000	2000	-8.32E-05	0.000338143	0.000261109	-0.00116314	-7.64E-05	0.00034738	1.23E-05	-5.87E-05	102.115	1.729478794	59.0438
-3000	-3000	2000	-2.75E-05	0.000108864	8.41E-05	-0.000387982	-6.22E-05	0.000274165	1.02E-05	-4.22E-05	27.0371	0.973660803	27.7685
-2000	-3000	2000	-1.14E-05	4.40E-05	4.73E-05	-0.000228849	-5.63E-05	0.000245692	7.57E-06	-2.72E-05	14.5958	0.973267452	14.9967
-1000	-3000	2000	-5.99E-06	2.20E-05	7.05E-05	-0.000339958	-7.27E-05	0.000319285	3.93E-06	-1.12E-05	28.7286	2.4096525	11.9223
0	-3000	2000	3.34E-06	-1.35E-05	5.53E-05	-0.000275129	-5.32E-05	0.000232148	-5.62E-07	5.50E-06	16.9109	1.467692521	11.5221
1000	-3000	2000	5.90E-06	-2.23E-05	3.16E-05	-0.00016052	-4.57E-05	0.000197568	-3.82E-06	1.47E-05	8.31513	0.643421572	12.9233
2000	-3000	2000	2.39E-05	-9.42E-05	8.75E-05	-0.000409204	-5.69E-05	0.000252319	-9.65E-06	3.47E-05	26.5331	1.375662994	19.2875
3000	-3000	2000	6.66E-05	-0.000273015	0.000216806	-0.000947465	-0.000105361	0.000488115	-1.16E-05	6.56E-05	118.2	2.773417427	42.6189
4000	-3000	2000	4.83E-05	-0.000194089	0.000157606	-0.000713031	-8.27E-05	0.000378707	-1.57E-05	6.31E-05	68.4129	0.981468942	69.7046
5000	-3000	2000	3.79E-05	-0.000152763	0.000154814	-0.000707362	-9.30E-05	0.000434768	-1.32E-05	5.57E-05	79.2721	0.985726188	80.42
6000	-3000	2000	2.89E-05	-0.000114907	0.00014973	-0.000689241	-9.98E-05	0.000470211	-1.17E-05	4.89E-05	84.3735	0.985490979	85.6157
7000	-3000	2000	1.47E-05	-5.72E-05	9.61E-05	-0.00044284	-6.92E-05	0.00032717	-7.02E-06	2.70E-05	37.9697	0.427623792	88.7923
8000	-3000	2000	1.71E-05	-6.64E-05	0.000142496	-0.000657767	-0.000108437	0.000512725	-8.77E-06	3.48E-05	88.721	0.975456635	90.9533
9000	-3000	2000	2.33E-05	-9.66E-05	0.000273186	-0.00124861	-0.000162426	0.000764012	-1.19E-05	4.64E-05	251.68	2.718789767	92.5706
-9000	-1500	2000	-8.43E-06	3.26E-05	0.00014407	-0.000662289	-0.000106036	0.000503407	3.89E-06	-1.46E-05	88.195	0.981175274	89.8871
-8000	-1500	2000	-1.10E-05	4.27E-05	0.000147044	-0.000672617	-0.000101376	0.000481385	4.41E-06	-1.96E-05	85.5706	0.981549477	87.1791
-7000	-1500	2000	-1.36E-05	5.43E-05	0.000150492	-0.000684625	-9.60E-05	0.000456227	5.11E-06	-2.16E-05	82.4659	0.989700459	83.3241
-6000	-1500	2000	-1.73E-05	6.94E-05	0.000155196	-0.00070189	-8.71E-05	0.000412186	5.70E-06	-2.32E-05	76.2767	0.982128303	77.6647
-5000	-1500	2000	-2.16E-05	8.66E-05	0.000158498	-0.000715632	-7.65E-05	0.00035967	6.42E-06	-2.49E-05	67.6905	0.981492571	68.9669
-4000	-1500	2000	-2.30E-05	9.13E-05	0.000147382	-0.000668347	-6.40E-05	0.00029491	5.91E-06	-1.83E-05	51.8604	0.983713652	52.719
-3000	-1500	2000	-1.29E-05	5.00E-05	8.40E-05	-0.000382199	-5.49E-05	0.000244737	3.99E-06	-1.24E-05	24.6914	0.992000964	24.8905
-2000	-1500	2000	-5.41E-06	2.01E-05	4.80E-05	-0.0002158	-5.12E-05	0.000222036	1.50E-06	-9.87E-06	12.7078	0.975714253	13.0241
-1000	-1500	2000	-1.69E-06	6.26E-06	3.95E-05	-0.000171903	-4.12E-05	0.000178869	6.67E-07	-2.27E-06	8.19758	0.81507134	10.0575
0	-1500	2000	9.70E-07	-3.06E-06	3.66E-05	-0.000161235	-4.98E-05	0.000214013	-2.74E-07	4.59E-06	9.19894	0.951578717	9.66703
1000	-1500	2000	1.56E-06	1.39E-05	5.87E-05	-0.000447707	-0.000103062	0.000466472	-3.25E-05	-6.96E-05	54.4703	4.939227972	11.0281
2000	-1500	2000	8.24E-06	-3.23E-05	6.07E-05	-0.00027715	-3.44E-05	0.000151509	-1.18E-06	8.79E-06	11.0914	0.649060181	17.0884
3000	-1500	2000	1.91E-05	-7.40E-05	0.000120269	-0.000543163	-5.85E-05	0.000265183	-5.22E-06	1.67E-05	37.9306	0.990567171	38.2918
4000	-1500	2000	2.31E-05	-9.19E-05	0.000157009	-0.000712565	-7.05E-05	0.000328578	-5.26E-06	2.04E-05	61.6054	0.987429015	62.3897
5000	-1500	2000	1.87E-05	-7.51E-05	0.000156541	-0.000710026	-8.18E-05	0.000387799	-3.93E-06	1.73E-05	72.6459	0.983953808	73.8306
6000	-1500	2000	1.58E-05	-6.33E-05	0.000152281	-0.000691873	-9.15E-05	0.000434459	-6.06E-06	2.59E-05	79.2332	0.980617406	80.7993
7000	-1500	2000	1.19E-05	-4.73E-05	0.000148142	-0.000675591	-9.88E-05	0.000469525	-5.17E-06	1.96E-05	83.8102	0.980638835	85.4649
8000	-1500	2000	9.51E-06	-3.70E-05	0.00014316	-0.000655176	-0.000103851	0.000493372	-4.16E-06	2.09E-05	85.4415	0.96361471	88.6677
9000	-1500	2000	1.28E-05	-5.25E-05	0.000278143	-0.00124356	-0.000118343	0.000535586	-2.29E-06	1.67E-05	176.817	1.943853539	90.9621
-9000	0	2000	-1.15E-07	8.91E-07	0.000142744	-0.000656807	-0.000104885	0.000498719	5.71E-07	-1.34E-06	86.7664	0.972551762	89.2152
-8000	0	2000	-8.21E-08	-3.37E-07	0.00014748	-0.000678511	-9.87E-05	0.000471749	-2.01E-07	8.90E-07	84.7683	0.98338867	86.2002
-7000	0	2000	5.87E-08	-3.75E-07	6.76E-05	-0.00031063	-8.78E-05	0.000419484	-5.14E-07	1.90E-06	34.5112	0.421095787	81.9557
-6000	0	2000	2.32E-07	-8.90E-07	0.000154212	-0.000703504	-8.33E-05	0.000397543	-5.22E-07	8.73E-07	74.099	0.976297136	75.898
-5000	0	2000	2.40E-07	-1.34E-06	0.000270279	-0.00123265	-0.000123279	0.000592525	-3.14E-06	-1.51E-06	193.457	2.886969784	67.0104
-4000	0	2000	-4.36E-08	5.48E-07	6.60E-05	-0.000297286	-2.84E-05	0.000131232	4.99E-07	-2.00E-06	10.3564	0.201456986	51.4075
-3000	0	2000	4.99E-07	-1.92E-06	8.56E-05	-0.000380517	-5.43E-05	0.000243043	-1.46E-06	2.63E-06	24.6018	1.003397435	24.5185
-2000	0	2000	1.11E-07	-2.21E-07	2.13E-05	-9.72E-05	-2.31E-05	0.000100726	-2.84E-07	2.81E-07	2.60539	0.203420545	12.8079
-1000	0	2000	-3.08E-07	-8.74E-07	3.77E-05	-0.000176793	-4.92E-05	0.000211904	-1.35E-07	2.34E-06	9.96049	1.012595828	9.83659
0	0	2000	-4.41E-07	8.73E-07	2.88E-05	-0.000136206	-4.03E-05	0.000172869	-1.59E-08	-5.50E-07	6.2595	0.663372853	9.43587
1000	0	2000	-4.28E-07	3.27E-07	3.21E-05	-0.000149178	-3.32E-05	0.000144099	-4.33E-07	-7.54E-07	5.71579	0.528843182	10.8081
